date,country_code,downloads
2022-08-06,BE,1
2022-08-06,CA,2
2022-08-06,CN,32
2022-08-06,CY,1
2022-08-06,DE,9
2022-08-06,FR,11
2022-08-06,GB,13
2022-08-06,HK,42
2022-08-06,HR,6
2022-08-06,IN,6
2022-08-06,IT,1
2022-08-06,JP,2
2022-08-06,NG,1
2022-08-06,NL,12
2022-08-06,PH,2
2022-08-06,PT,2
2022-08-06,QA,1
2022-08-06,RU,40
2022-08-06,SE,3
2022-08-06,SG,23
2022-08-06,TH,7
2022-08-06,TW,5
2022-08-06,US,120
2022-08-07,AU,4
2022-08-07,BE,1
2022-08-07,CA,1
2022-08-07,CH,2
2022-08-07,CN,9
2022-08-07,DE,4
2022-08-07,ES,3
2022-08-07,FR,10
2022-08-07,GB,21
2022-08-07,HK,3
2022-08-07,IN,7
2022-08-07,IR,1
2022-08-07,IT,2
2022-08-07,JP,23
2022-08-07,KE,1
2022-08-07,KR,1
2022-08-07,NL,8
2022-08-07,PK,2
2022-08-07,PL,1
2022-08-07,QA,1
2022-08-07,RO,2
2022-08-07,RU,1
2022-08-07,SE,2
2022-08-07,SG,10
2022-08-07,SK,2
2022-08-07,TH,3
2022-08-07,TW,2
2022-08-07,UA,1
2022-08-07,US,93
2022-08-07,VN,2
2022-08-07,ZA,2
2022-08-07,ZW,1
2022-08-08,AT,2
2022-08-08,AU,3
2022-08-08,BE,1
2022-08-08,BR,1
2022-08-08,CA,2
2022-08-08,CH,2
2022-08-08,CN,56
2022-08-08,DE,6
2022-08-08,ES,2
2022-08-08,FR,8
2022-08-08,GB,8
2022-08-08,GR,1
2022-08-08,IE,2
2022-08-08,IN,3
2022-08-08,IT,15
2022-08-08,JP,3
2022-08-08,NL,6
2022-08-08,NO,4
2022-08-08,NP,1
2022-08-08,PK,1
2022-08-08,SG,6
2022-08-08,TH,5
2022-08-08,TW,3
2022-08-08,US,76
2022-08-09,AU,4
2022-08-09,CH,1
2022-08-09,CL,2
2022-08-09,CN,24
2022-08-09,DE,4
2022-08-09,ES,2
2022-08-09,FI,1
2022-08-09,FR,5
2022-08-09,GB,10
2022-08-09,HK,1
2022-08-09,HR,2
2022-08-09,IE,3
2022-08-09,IN,1
2022-08-09,JP,18
2022-08-09,KR,15
2022-08-09,NL,7
2022-08-09,PR,1
2022-08-09,RU,10
2022-08-09,SE,2
2022-08-09,SG,15
2022-08-09,TH,7
2022-08-09,TW,3
2022-08-09,US,98
2022-08-09,VN,4
2022-08-10,AT,1
2022-08-10,BE,1
2022-08-10,BR,1
2022-08-10,CA,1
2022-08-10,CH,7
2022-08-10,CN,22
2022-08-10,DE,4
2022-08-10,ES,1
2022-08-10,FR,45
2022-08-10,GB,3
2022-08-10,IE,1
2022-08-10,IN,2
2022-08-10,JP,2
2022-08-10,NL,1
2022-08-10,NO,2
2022-08-10,PT,1
2022-08-10,RU,1
2022-08-10,SG,3
2022-08-10,TH,6
2022-08-10,TW,1
2022-08-10,US,36
2022-08-11,AU,1
2022-08-11,BR,1
2022-08-11,CA,1
2022-08-11,CL,1
2022-08-11,FR,1
2022-08-11,GB,2
2022-08-11,HK,1
2022-08-11,IN,3
2022-08-11,IT,1
2022-08-11,KR,15
2022-08-11,NL,6
2022-08-11,RU,1
2022-08-11,SG,2
2022-08-11,TH,6
2022-08-11,TR,1
2022-08-11,US,66
2022-08-12,AU,2
2022-08-12,CA,23
2022-08-12,CL,1
2022-08-12,CN,11
2022-08-12,DE,1
2022-08-12,DK,1
2022-08-12,ES,2
2022-08-12,FR,50
2022-08-12,GB,5
2022-08-12,HK,14
2022-08-12,IN,2
2022-08-12,JP,1
2022-08-12,KR,1
2022-08-12,NL,4
2022-08-12,RU,23
2022-08-12,SE,1
2022-08-12,SG,10
2022-08-12,TH,6
2022-08-12,TW,2
2022-08-12,US,94
2022-08-13,AU,2
2022-08-13,CA,2
2022-08-13,CN,8
2022-08-13,ES,1
2022-08-13,FR,4
2022-08-13,GB,8
2022-08-13,HR,2
2022-08-13,IN,3
2022-08-13,JP,2
2022-08-13,SE,3
2022-08-13,SG,1
2022-08-13,TH,6
2022-08-13,US,90
2022-08-14,AT,1
2022-08-14,CN,1
2022-08-14,ES,1
2022-08-14,FR,1
2022-08-14,HK,3
2022-08-14,IN,1
2022-08-14,JP,2
2022-08-14,NO,2
2022-08-14,TH,7
2022-08-14,US,22
2022-08-15,CN,1
2022-08-15,DE,21
2022-08-15,DK,2
2022-08-15,GB,2
2022-08-15,HK,2
2022-08-15,JP,2
2022-08-15,NL,1
2022-08-15,SE,1
2022-08-15,SG,1
2022-08-15,TH,7
2022-08-15,TR,1
2022-08-15,TW,1
2022-08-15,US,108
2022-08-16,CA,1
2022-08-16,CN,4
2022-08-16,DE,5
2022-08-16,GB,1
2022-08-16,HK,16
2022-08-16,IE,1
2022-08-16,IT,1
2022-08-16,JP,16
2022-08-16,NL,4
2022-08-16,PK,2
2022-08-16,SG,1
2022-08-16,SK,20
2022-08-16,TH,7
2022-08-16,TR,2
2022-08-16,US,151
2022-08-17,CN,5
2022-08-17,FR,2
2022-08-17,GB,2
2022-08-17,HK,2
2022-08-17,SG,2
2022-08-17,TH,7
2022-08-17,US,14
2022-08-18,CN,52
2022-08-18,DE,1
2022-08-18,FR,2
2022-08-18,HK,55
2022-08-18,JP,1
2022-08-18,KR,4
2022-08-18,NL,1
2022-08-18,NO,1
2022-08-18,SE,1
2022-08-18,TH,7
2022-08-18,US,33
2022-08-19,AU,14
2022-08-19,GB,2
2022-08-19,SG,1
2022-08-19,TH,7
2022-08-19,TR,1
2022-08-19,US,89
2022-08-20,CN,16
2022-08-20,DE,1
2022-08-20,HK,53
2022-08-20,IL,1
2022-08-20,SG,1
2022-08-20,TH,7
2022-08-20,US,69
2022-08-21,CA,18
2022-08-21,CN,9
2022-08-21,FR,1
2022-08-21,GB,51
2022-08-21,HK,51
2022-08-21,JP,1
2022-08-21,KR,51
2022-08-21,TH,7
2022-08-21,US,9
2022-08-22,CN,2
2022-08-22,GB,1
2022-08-22,IN,2
2022-08-22,KZ,51
2022-08-22,SE,1
2022-08-22,SG,1
2022-08-22,TH,7
2022-08-22,US,23
2022-08-23,CN,3
2022-08-23,CZ,51
2022-08-23,DE,2
2022-08-23,ES,4
2022-08-23,JP,51
2022-08-23,SG,17
2022-08-23,TH,7
2022-08-23,US,31
2022-08-24,CN,51
2022-08-24,CZ,1
2022-08-24,DE,51
2022-08-24,ES,2
2022-08-24,GB,4
2022-08-24,KR,1
2022-08-24,NL,1
2022-08-24,SG,3
2022-08-24,TH,7
2022-08-24,TW,1
2022-08-24,US,107
2022-08-25,AU,2
2022-08-25,CH,2
2022-08-25,CN,30
2022-08-25,DE,1
2022-08-25,FR,2
2022-08-25,GB,6
2022-08-25,HK,7
2022-08-25,HR,2
2022-08-25,JP,6
2022-08-25,NL,6
2022-08-25,RU,5
2022-08-25,SE,2
2022-08-25,SG,12
2022-08-25,TH,9
2022-08-25,TW,2
2022-08-25,US,36
2022-08-26,AU,8
2022-08-26,BE,27
2022-08-26,CH,2
2022-08-26,CN,21
2022-08-26,IN,2
2022-08-26,KR,1
2022-08-26,NO,2
2022-08-26,RU,2
2022-08-26,TH,7
2022-08-26,TW,1
2022-08-26,US,254
2022-08-27,BE,1
2022-08-27,CN,4
2022-08-27,KR,44
2022-08-27,PL,1
2022-08-27,TH,7
2022-08-27,US,5
2022-08-28,CN,53
2022-08-28,SE,6
2022-08-28,SG,1
2022-08-28,TH,7
2022-08-28,US,12
2022-08-29,AU,12
2022-08-29,BE,1
2022-08-29,CL,1
2022-08-29,CN,2
2022-08-29,IN,1
2022-08-29,TH,7
2022-08-29,US,7
2022-08-30,BR,1
2022-08-30,CA,5
2022-08-30,CN,2
2022-08-30,FR,1
2022-08-30,JP,1
2022-08-30,RU,1
2022-08-30,TH,7
2022-08-30,TW,1
2022-08-30,US,63
2022-08-31,CH,1
2022-08-31,CN,56
2022-08-31,DE,3
2022-08-31,FI,7
2022-08-31,FR,2
2022-08-31,NG,1
2022-08-31,NL,2
2022-08-31,TH,7
2022-08-31,TW,1
2022-08-31,US,50
2022-09-01,EE,1
2022-09-01,FI,2
2022-09-01,FR,2
2022-09-01,GB,26
2022-09-01,NL,1
2022-09-01,RU,34
2022-09-01,SE,40
2022-09-01,TH,7
2022-09-01,TW,1
2022-09-01,US,63
2022-09-02,AU,8
2022-09-02,CA,16
2022-09-02,CN,11
2022-09-02,FI,2
2022-09-02,FR,1
2022-09-02,GB,5
2022-09-02,HK,1
2022-09-02,IN,2
2022-09-02,KR,55
2022-09-02,NL,5
2022-09-02,RU,4
2022-09-02,SG,10
2022-09-02,TH,7
2022-09-02,US,34
2022-09-03,AU,2
2022-09-03,CA,2
2022-09-03,CN,7
2022-09-03,FR,1
2022-09-03,HK,59
2022-09-03,HR,2
2022-09-03,JP,6
2022-09-03,KR,1
2022-09-03,NO,42
2022-09-03,RU,3
2022-09-03,SE,2
2022-09-03,SG,1
2022-09-03,TH,7
2022-09-03,US,111
2022-09-04,CN,22
2022-09-04,DE,1
2022-09-04,FR,2
2022-09-04,SE,2
2022-09-04,TH,7
2022-09-04,US,19
2022-09-05,AT,2
2022-09-05,CA,2
2022-09-05,CI,1
2022-09-05,CN,30
2022-09-05,FI,1
2022-09-05,FR,1
2022-09-05,GB,1
2022-09-05,HK,20
2022-09-05,NO,4
2022-09-05,SG,2
2022-09-05,SK,33
2022-09-05,TH,7
2022-09-05,TW,2
2022-09-05,US,7
2022-09-06,CA,55
2022-09-06,CN,3
2022-09-06,DE,1
2022-09-06,FI,1
2022-09-06,IE,3
2022-09-06,IT,1
2022-09-06,NO,1
2022-09-06,TH,7
2022-09-06,US,11
2022-09-07,AU,2
2022-09-07,BE,29
2022-09-07,CN,6
2022-09-07,DE,1
2022-09-07,FR,4
2022-09-07,GB,6
2022-09-07,HK,1
2022-09-07,KR,1
2022-09-07,NL,2
2022-09-07,NO,1
2022-09-07,RU,4
2022-09-07,SG,9
2022-09-07,TH,9
2022-09-07,TW,2
2022-09-07,US,40
2022-09-08,BE,14
2022-09-08,CN,9
2022-09-08,FR,4
2022-09-08,HK,6
2022-09-08,HR,2
2022-09-08,IN,2
2022-09-08,JP,2
2022-09-08,NL,20
2022-09-08,NO,4
2022-09-08,RU,2
2022-09-08,SE,2
2022-09-08,SG,1
2022-09-08,TH,16
2022-09-08,TW,3
2022-09-08,US,56
2022-09-09,AR,2
2022-09-09,AU,5
2022-09-09,BE,7
2022-09-09,CA,2
2022-09-09,CN,7
2022-09-09,ES,1
2022-09-09,FI,1
2022-09-09,FR,5
2022-09-09,GB,57
2022-09-09,HK,57
2022-09-09,IT,2
2022-09-09,JP,10
2022-09-09,KR,1
2022-09-09,NL,7
2022-09-09,TH,22
2022-09-09,US,70
2022-09-10,FR,37
2022-09-10,TH,18
2022-09-10,US,14
2022-09-11,BE,4
2022-09-11,CN,22
2022-09-11,FR,1
2022-09-11,KR,8
2022-09-11,NL,10
2022-09-11,TH,28
2022-09-11,US,7
2022-09-12,BE,2
2022-09-12,CA,1
2022-09-12,FR,3
2022-09-12,GB,2
2022-09-12,IT,1
2022-09-12,SG,1
2022-09-12,TH,34
2022-09-12,US,68
2022-09-13,BE,1
2022-09-13,FR,2
2022-09-13,GB,2
2022-09-13,TH,15
2022-09-13,US,7
2022-09-14,CA,2
2022-09-14,FR,4
2022-09-14,GB,50
2022-09-14,HK,57
2022-09-14,NL,1
2022-09-14,SE,3
2022-09-14,TH,21
2022-09-14,TW,3
2022-09-14,US,44
2022-09-15,CN,57
2022-09-15,FR,1
2022-09-15,JP,1
2022-09-15,SG,45
2022-09-15,TH,14
2022-09-15,US,65
2022-09-16,AT,1
2022-09-16,CA,3
2022-09-16,FR,7
2022-09-16,JP,77
2022-09-16,NL,1
2022-09-16,TH,14
2022-09-16,US,8
2022-09-17,CN,30
2022-09-17,GB,58
2022-09-17,RU,3
2022-09-17,TH,14
2022-09-17,US,12
2022-09-18,IL,38
2022-09-18,TH,14
2022-09-18,US,3
2022-09-19,CA,1
2022-09-19,CN,3
2022-09-19,GB,90
2022-09-19,IN,1
2022-09-19,TH,6
2022-09-19,US,64
2022-09-19,UY,1
2022-09-20,CH,1
2022-09-20,CN,4
2022-09-20,DE,1
2022-09-20,HK,1
2022-09-20,KR,16
2022-09-20,TH,7
2022-09-20,US,11
2022-09-21,BE,2
2022-09-21,CN,11
2022-09-21,FR,2
2022-09-21,GB,1
2022-09-21,TH,7
2022-09-21,TW,1
2022-09-21,US,15
2022-09-21,ZA,1
2022-09-22,CN,5
2022-09-22,FR,57
2022-09-22,GB,1
2022-09-22,IE,1
2022-09-22,SG,1
2022-09-22,TH,7
2022-09-22,US,79
2022-09-23,AE,6
2022-09-23,DE,1
2022-09-23,HK,21
2022-09-23,IR,1
2022-09-23,RU,5
2022-09-23,TH,7
2022-09-23,TW,24
2022-09-23,US,36
2022-09-24,TH,7
2022-09-24,TR,1
2022-09-24,US,3
2022-09-25,CZ,1
2022-09-25,GB,1
2022-09-25,TH,7
2022-09-25,US,4
2022-09-26,DE,2
2022-09-26,JP,57
2022-09-26,MX,1
2022-09-26,SE,14
2022-09-26,SG,2
2022-09-26,TH,7
2022-09-26,US,74
2022-09-27,CN,52
2022-09-27,DE,1
2022-09-27,IT,2
2022-09-27,RS,1
2022-09-27,SE,20
2022-09-27,TH,7
2022-09-27,US,48
2022-09-28,AU,1
2022-09-28,CA,1
2022-09-28,CN,1
2022-09-28,CZ,6
2022-09-28,NL,1
2022-09-28,SE,23
2022-09-28,TH,7
2022-09-28,US,39
2022-09-29,AT,1
2022-09-29,CH,1
2022-09-29,DK,1
2022-09-29,NL,2
2022-09-29,TH,7
2022-09-29,US,12
2022-09-30,CA,7
2022-09-30,FR,22
2022-09-30,TH,7
2022-09-30,US,79
2022-10-01,GB,57
2022-10-01,RU,57
2022-10-01,TH,7
2022-10-01,US,2
2022-10-02,ES,1
2022-10-02,TH,7
2022-10-02,US,2
2022-10-03,EE,1
2022-10-03,ES,20
2022-10-03,FR,2
2022-10-03,GB,6
2022-10-03,JP,57
2022-10-03,PK,2
2022-10-03,TH,7
2022-10-03,US,7
2022-10-04,CN,57
2022-10-04,IN,1
2022-10-04,IR,24
2022-10-04,TH,7
2022-10-04,US,100
2022-10-05,DE,1
2022-10-05,FI,1
2022-10-05,IN,57
2022-10-05,IS,1
2022-10-05,SG,1
2022-10-05,TH,13
2022-10-05,US,19
2022-10-06,CH,2
2022-10-06,FR,2
2022-10-06,GB,9
2022-10-06,SE,1
2022-10-06,TH,13
2022-10-06,US,9
2022-10-07,AU,11
2022-10-07,CN,57
2022-10-07,CZ,1
2022-10-07,FR,1
2022-10-07,GB,4
2022-10-07,IS,1
2022-10-07,MX,1
2022-10-07,PK,1
2022-10-07,TH,7
2022-10-07,US,67
2022-10-07,ZA,1
2022-10-08,CN,4
2022-10-08,DK,1
2022-10-08,GB,1
2022-10-08,HK,2
2022-10-08,TH,7
2022-10-08,TW,1
2022-10-08,US,14
2022-10-09,SG,36
2022-10-09,TH,7
2022-10-09,US,5
2022-10-10,CN,8
2022-10-10,FR,1
2022-10-10,HK,22
2022-10-10,TH,7
2022-10-10,TW,1
2022-10-10,US,14
2022-10-11,CN,1
2022-10-11,ES,1
2022-10-11,PT,1
2022-10-11,TH,7
2022-10-11,TW,1
2022-10-11,US,7
2022-10-11,YE,1
2022-10-12,DE,57
2022-10-12,GB,1
2022-10-12,IS,1
2022-10-12,MX,40
2022-10-12,TH,7
2022-10-12,US,5
2022-10-13,JP,57
2022-10-13,TH,7
2022-10-13,TW,1
2022-10-13,US,99
2022-10-14,CA,1
2022-10-14,FR,2
2022-10-14,GB,3
2022-10-14,IN,1
2022-10-14,TH,7
2022-10-14,US,70
2022-10-15,CA,22
2022-10-15,FR,1
2022-10-15,GB,1
2022-10-15,HK,1
2022-10-15,TH,7
2022-10-15,US,71
2022-10-16,DE,1
2022-10-16,FR,1
2022-10-16,GB,58
2022-10-16,TH,7
2022-10-16,US,9
2022-10-17,FR,2
2022-10-17,NL,1
2022-10-17,TH,7
2022-10-17,US,43
2022-10-18,CN,1
2022-10-18,DE,21
2022-10-18,FR,1
2022-10-18,TH,14
2022-10-18,US,87
2022-10-19,BR,1
2022-10-19,CN,57
2022-10-19,GB,1
2022-10-19,TH,7
2022-10-19,TW,1
2022-10-19,US,66
2022-10-20,DE,1
2022-10-20,ES,1
2022-10-20,GB,1
2022-10-20,TH,7
2022-10-20,TW,1
2022-10-20,US,46
2022-10-21,ES,1
2022-10-21,FI,6
2022-10-21,FR,23
2022-10-21,GR,2
2022-10-21,HK,25
2022-10-21,TH,6
2022-10-21,US,10
2022-10-22,CN,2
2022-10-22,HK,1
2022-10-22,MX,40
2022-10-22,TH,7
2022-10-22,US,109
2022-10-23,DE,1
2022-10-23,TH,14
2022-10-24,CN,1
2022-10-24,GB,1
2022-10-24,TH,7
2022-10-24,US,4
2022-10-25,GB,14
2022-10-25,NL,1
2022-10-25,TH,7
2022-10-25,US,64
2022-10-26,FR,58
2022-10-26,GB,63
2022-10-26,IN,1
2022-10-26,SG,1
2022-10-26,TH,7
2022-10-26,US,6
2022-10-27,BE,2
2022-10-27,DE,2
2022-10-27,GB,1
2022-10-27,SG,1
2022-10-27,TH,7
2022-10-27,US,62
2022-10-28,CZ,1
2022-10-28,DE,1
2022-10-28,GB,1
2022-10-28,HK,1
2022-10-28,IN,1
2022-10-28,SG,1
2022-10-28,TH,7
2022-10-28,US,2
2022-10-29,CA,57
2022-10-29,JP,37
2022-10-29,TH,7
2022-10-29,US,29
2022-10-30,CA,2
2022-10-30,JP,57
2022-10-30,NL,1
2022-10-30,SE,10
2022-10-30,SG,1
2022-10-30,TH,7
2022-10-30,US,60
2022-10-31,FR,1
2022-10-31,TH,7
2022-10-31,US,4
2022-11-01,CN,22
2022-11-01,TH,7
2022-11-01,US,2
2022-11-02,AU,10
2022-11-02,CH,3
2022-11-02,EG,1
2022-11-02,IL,22
2022-11-02,RU,1
2022-11-02,TH,7
2022-11-02,US,8
2022-11-03,NL,1
2022-11-03,SE,1
2022-11-03,SG,12
2022-11-03,TH,7
2022-11-03,US,4
2022-11-04,CN,22
2022-11-04,ES,1
2022-11-04,GB,1
2022-11-04,IN,1
2022-11-04,TH,7
2022-11-04,US,50
2022-11-05,ES,1
2022-11-05,NL,1
2022-11-05,SG,1
2022-11-05,TH,9
2022-11-05,US,63
2022-11-06,CN,20
2022-11-06,DE,57
2022-11-06,ES,1
2022-11-06,GB,1
2022-11-06,NL,1
2022-11-06,TH,7
2022-11-06,US,85
2022-11-07,IL,1
2022-11-07,KR,57
2022-11-07,TH,7
2022-11-07,TW,1
2022-11-07,US,6
2022-11-08,DK,1
2022-11-08,TH,7
2022-11-08,US,26
2022-11-09,DE,1
2022-11-09,IL,1
2022-11-09,NL,1
2022-11-09,TH,7
2022-11-09,US,5
2022-11-10,CN,10
2022-11-10,DE,1
2022-11-10,FR,25
2022-11-10,GB,2
2022-11-10,HK,18
2022-11-10,HR,2
2022-11-10,NL,1
2022-11-10,RU,6
2022-11-10,SG,1
2022-11-10,TH,9
2022-11-10,TW,1
2022-11-10,US,155
2022-11-11,AU,2
2022-11-11,CA,4
2022-11-11,CN,16
2022-11-11,CZ,2
2022-11-11,FR,3
2022-11-11,GB,6
2022-11-11,HK,10
2022-11-11,HR,4
2022-11-11,IN,2
2022-11-11,JP,6
2022-11-11,NO,6
2022-11-11,RU,3
2022-11-11,SE,6
2022-11-11,SG,8
2022-11-11,TW,2
2022-11-11,US,128
2022-11-12,AU,2
2022-11-12,CN,4
2022-11-12,CZ,2
2022-11-12,FR,2
2022-11-12,GB,4
2022-11-12,HK,2
2022-11-12,HR,2
2022-11-12,JP,2
2022-11-12,RU,2
2022-11-12,SE,2
2022-11-12,SG,3
2022-11-12,US,79
2022-11-13,BE,1
2022-11-13,CA,4
2022-11-13,CN,5
2022-11-13,FR,5
2022-11-13,IL,4
2022-11-13,IN,6
2022-11-13,JP,5
2022-11-13,US,69
2022-11-14,NL,5
2022-11-14,NO,2
2022-11-14,SG,5
2022-11-14,TH,2
2022-11-14,US,28
2022-11-15,CN,1
2022-11-15,DE,1
2022-11-15,FR,2
2022-11-15,GB,1
2022-11-15,NL,2
2022-11-15,RU,61
2022-11-15,SG,4
2022-11-15,TH,1
2022-11-15,US,22
2022-11-16,BE,1
2022-11-16,CN,1
2022-11-16,ES,1
2022-11-16,FR,5
2022-11-16,KR,1
2022-11-16,NL,1
2022-11-16,RU,2
2022-11-16,SG,1
2022-11-16,US,21
2022-11-17,CA,2
2022-11-17,GB,1
2022-11-17,NL,24
2022-11-17,RU,2
2022-11-17,SE,2
2022-11-17,TW,2
2022-11-17,US,86
2022-11-18,CN,65
2022-11-18,IS,1
2022-11-18,RU,2
2022-11-18,SE,2
2022-11-18,US,1
2022-11-19,CN,48
2022-11-19,US,66
2022-11-20,CN,4
2022-11-20,DE,1
2022-11-20,KR,26
2022-11-20,US,6
2022-11-21,AU,61
2022-11-21,CN,4
2022-11-21,DE,4
2022-11-21,HK,4
2022-11-21,JP,4
2022-11-21,RU,7
2022-11-21,TH,1
2022-11-21,US,63
2022-11-22,CA,1
2022-11-22,DE,1
2022-11-22,FR,5
2022-11-22,MY,1
2022-11-22,US,2
2022-11-23,BR,2
2022-11-23,DE,1
2022-11-23,RU,8
2022-11-23,US,15
2022-11-24,CN,61
2022-11-24,JP,1
2022-11-24,KR,61
2022-11-24,NL,1
2022-11-24,US,91
2022-11-25,CN,4
2022-11-25,DE,61
2022-11-25,FR,1
2022-11-25,HK,4
2022-11-25,SG,13
2022-11-25,US,61
2022-11-26,CN,30
2022-11-26,TH,1
2022-11-26,US,32
2022-11-27,CA,61
2022-11-27,HK,22
2022-11-27,RU,52
2022-11-27,TW,2
2022-11-28,DE,1
2022-11-28,SE,1
2022-11-28,TH,2
2022-11-28,US,17
2022-11-29,CA,63
2022-11-29,CN,62
2022-11-29,FR,3
2022-11-29,GB,1
2022-11-29,HK,1
2022-11-29,TH,1
2022-11-29,TW,2
2022-11-29,US,32
2022-11-30,CN,3
2022-11-30,DE,1
2022-11-30,GB,1
2022-11-30,HK,2
2022-11-30,RU,3
2022-11-30,TH,1
2022-11-30,US,27
2022-12-01,BR,1
2022-12-01,CN,2
2022-12-01,DE,1
2022-12-01,NO,61
2022-12-01,US,5
2022-12-02,AU,1
2022-12-02,CZ,1
2022-12-02,KR,61
2022-12-02,US,70
2022-12-03,AU,4
2022-12-03,GB,4
2022-12-03,SG,1
2022-12-03,US,64
2022-12-04,CN,1
2022-12-04,RU,1
2022-12-04,US,5
2022-12-05,HK,6
2022-12-05,SG,1
2022-12-05,TW,2
2022-12-05,US,5
2022-12-06,CA,5
2022-12-06,CN,1
2022-12-06,IT,1
2022-12-06,NL,3
2022-12-06,RU,2
2022-12-06,SE,1
2022-12-06,SG,3
2022-12-06,TW,1
2022-12-06,US,16
2022-12-07,CN,1
2022-12-07,DE,114
2022-12-07,SG,2
2022-12-07,US,9
2022-12-08,CH,1
2022-12-08,FI,4
2022-12-08,JP,61
2022-12-08,KR,61
2022-12-08,US,7
2022-12-09,FR,62
2022-12-09,IL,1
2022-12-09,IN,1
2022-12-09,US,6
2022-12-10,CN,13
2022-12-10,FR,3
2022-12-10,GB,2
2022-12-10,HK,7
2022-12-10,HR,2
2022-12-10,IE,4
2022-12-10,KR,61
2022-12-10,RU,3
2022-12-10,SG,3
2022-12-10,TH,2
2022-12-10,TR,1
2022-12-10,US,28
2022-12-11,AU,2
2022-12-11,BE,1
2022-12-11,CA,4
2022-12-11,CN,16
2022-12-11,CZ,2
2022-12-11,FR,5
2022-12-11,GB,10
2022-12-11,HK,2
2022-12-11,IN,2
2022-12-11,JP,2
2022-12-11,RU,2
2022-12-11,SE,2
2022-12-11,SG,10
2022-12-11,US,28
2022-12-12,CA,2
2022-12-12,DE,1
2022-12-12,ES,1
2022-12-12,FR,2
2022-12-12,GB,6
2022-12-12,HK,4
2022-12-12,IL,2
2022-12-12,JP,4
2022-12-12,NL,2
2022-12-12,SG,3
2022-12-12,US,10
2022-12-13,AU,2
2022-12-13,CN,3
2022-12-13,DE,1
2022-12-13,HR,2
2022-12-13,NO,2
2022-12-13,SG,2
2022-12-13,US,19
2022-12-14,FR,1
2022-12-14,US,15
2022-12-15,DE,2
2022-12-15,NO,2
2022-12-15,SG,1
2022-12-15,US,17
2022-12-16,GB,4
2022-12-16,TR,1
2022-12-16,US,8
2022-12-17,CA,1
2022-12-17,GB,12
2022-12-17,US,9
2022-12-18,GB,9
2022-12-18,US,1
2022-12-19,CN,2
2022-12-19,CY,1
2022-12-19,DE,1
2022-12-19,FR,1
2022-12-19,GB,2
2022-12-19,RU,1
2022-12-19,SE,6
2022-12-19,US,12
2022-12-20,CN,63
2022-12-20,DE,2
2022-12-20,GB,9
2022-12-20,KR,2
2022-12-21,CN,6
2022-12-21,DE,19
2022-12-21,RU,6
2022-12-21,SE,1
2022-12-21,US,69
2022-12-22,NL,2
2022-12-22,SE,1
2022-12-22,SG,1
2022-12-22,US,42
2022-12-23,DE,20
2022-12-23,FR,1
2022-12-23,US,4
2022-12-24,FR,2
2022-12-24,US,9
2022-12-25,CY,6
2022-12-25,DE,54
2022-12-25,US,6
2022-12-26,CN,65
2022-12-26,CY,22
2022-12-26,US,9
2022-12-27,AU,2
2022-12-27,RU,63
2022-12-27,US,66
2022-12-28,CA,1
2022-12-28,CN,28
2022-12-28,IE,1
2022-12-28,US,22
2022-12-29,CN,2
2022-12-29,DE,1
2022-12-29,FR,1
2022-12-29,IE,4
2022-12-29,US,15
2022-12-30,CN,19
2022-12-30,DE,1
2022-12-30,FI,1
2022-12-30,FR,2
2022-12-30,GB,2
2022-12-30,HK,8
2022-12-30,HR,2
2022-12-30,IE,4
2022-12-30,RU,6
2022-12-30,SG,7
2022-12-30,TH,2
2022-12-30,US,52
2022-12-31,AU,2
2022-12-31,CA,2
2022-12-31,CN,8
2022-12-31,CZ,2
2022-12-31,ES,44
2022-12-31,FR,4
2022-12-31,GB,4
2022-12-31,HK,2
2022-12-31,HR,2
2022-12-31,IL,2
2022-12-31,JP,4
2022-12-31,NO,4
2022-12-31,RU,10
2022-12-31,SG,4
2022-12-31,US,23
2023-01-01,CA,1
2023-01-01,CN,22
2023-01-01,CZ,2
2023-01-01,FI,1
2023-01-01,FR,1
2023-01-01,GB,4
2023-01-01,HK,11
2023-01-01,HR,2
2023-01-01,IE,4
2023-01-01,JP,2
2023-01-01,RU,13
2023-01-01,SE,2
2023-01-01,SG,10
2023-01-01,US,43
2023-01-02,AU,2
2023-01-02,CN,37
2023-01-02,DE,4
2023-01-02,FR,2
2023-01-02,GB,2
2023-01-02,HK,4
2023-01-02,HR,2
2023-01-02,IN,5
2023-01-02,JP,2
2023-01-02,NL,2
2023-01-02,NO,4
2023-01-02,SE,4
2023-01-02,SG,7
2023-01-02,US,26
2023-01-03,AU,4
2023-01-03,CA,3
2023-01-03,ES,10
2023-01-03,FI,1
2023-01-03,FR,2
2023-01-03,IL,2
2023-01-03,KR,1
2023-01-03,NL,4
2023-01-03,SE,2
2023-01-03,SG,67
2023-01-03,US,15
2023-01-04,CN,67
2023-01-04,FR,32
2023-01-04,NL,1
2023-01-04,NO,1
2023-01-04,US,22
2023-01-05,CH,1
2023-01-05,HK,4
2023-01-05,NL,1
2023-01-05,NO,1
2023-01-05,SE,1
2023-01-05,SG,3
2023-01-05,US,88
2023-01-06,BE,5
2023-01-06,CH,4
2023-01-06,CN,3
2023-01-06,DK,1
2023-01-06,FR,4
2023-01-06,GB,13
2023-01-06,IN,1
2023-01-06,IT,1
2023-01-06,JP,2
2023-01-06,KR,20
